,Class Prefix,Class Number,Class title,Class day,start_time,finish_time,Class instructor,Class location
1408,CHN,272W-1,Literature in Early  Imperial China,TuTh,10:00am,11:15am,Maria Sibau,MODERN LANGUAGE_201
1409,CHN,278-1,Revolutions and Republics China in the 20th and 21st Centuries,MW,2:30pm,3:45pm,Cui Zhou,Candler Library 121
1410,CHN,301-1,Advanced Chinese I OralWrit Comm,TuThF,1:00pm,1:50pm,Not Listed,Woodruff Library 875
1411,CHN,303W-1,Advanced Chinese for Heritage Speakers,MW,4:00pm,5:15pm,Not Listed,Callaway Center N118
1412,CHN,319-1,Chinese Drama,TuTh,1:00pm,2:15pm,Maria Sibau,MODERN LANGUAGE_330
1413,CHN,375W-1,Topics in Chinese Studies,TuTh,2:30pm,3:45pm,Keren Wang,Woodruff Library 875
1415,CHN,394W-1,Screening China,MW,1:00pm,2:15pm,Cui Zhou,Tarbutton Hall 218
1416,CHN,401W-1,Advanced Readings in Modern Chn I,TuTh,10:00am,11:15am,HsuTe Cheng,MODERN LANGUAGE_330
1417,ENVS,120-1,Living in the Anthropocene,MW,1:00pm,2:15pm,Shaunna Donaher,New Psyc Bldg 290 (36 Eagle Ro
1418,ENVS,130-1,Environmental Sciences,TuTh,10:00am,11:15am,Lance Gunderson,White Hall 101
1420,ENVS,131-2,Introduction to ENVS Field Studies,W,8:30am,11:15am,Carolyn Keogh,Math & Science Center W501
1421,ENVS,131-4,Introduction to ENVS Field Studies,Th,8:30am,11:15am,Carolyn Keogh,Math & Science Center W501
1422,ENVS,131-5,Introduction to ENVS Field Studies,F,8:30am,11:15am,Carolyn Keogh,Math & Science Center W501
1423,ENVS,190-1,Fresh SemEnvironmentl Studies,MW,11:30am,12:45pm,Shaunna Donaher,Math & Science Center W502
1424,ENVS,190-2,Fresh SemEnvironmentl Studies,MW,10:00am,11:15am,Anthony Martin,Math & Science Center W502
1425,ENVS,190-3,Fresh SemEnvironmentl Studies,W,1:00pm,3:45pm,Tiphanie Yanique,Ignatius Few Building_129
1426,ENVS,210-1,Environmental Epidemiology,TuTh,1:00pm,2:15pm,Julie Clennon,Math & Science Center W307C
1427,ENVS,222-1,Evolution of the Earth with Lab,MW,1:00pm,2:15pm,Anthony Martin,Math & Science Center W501
1428,ENVS,222-2,Evolution of the Earth with Lab,W,2:30pm,5:30pm,Anthony Martin,Math & Science Center W501
1429,ENVS,227-1,Environmental Policy,TuTh,2:30pm,3:45pm,Lance Gunderson,Math & Science Center N302
1430,ENVS,247-1,Ecology,MW,11:30am,12:45pm,Miguel Reyes,1462 Clifton Rd 230
1431,ENVS,247LW-1,Ecology Laboratory,Tu,2:30pm,5:30pm,Christopher Beck,1462 Clifton Rd 109/1462 Clifton Rd 119
1432,ENVS,250-1,Fundamentals of Cartography and GIS,TuTh,10:00am,11:15am,Julie Clennon,Math & Science Center W502
1433,ENVS,250-2,Fundamentals of Cartography and GIS,F,8:30am,11:15am,Julie Clennon,Math & Science Center W502
1434,ENVS,270-1,Environmental Data Science,MW,10:00am,11:15am,Emily Burchfield,New Psyc Bldg 250 (36 Eagle Ro
1435,ENVS,285-1,Special Topics,TuTh,8:30am,9:45am,Eric Lonsdorf,Math & Science Center W502
1437,ENVS,323-1,Sustainable Food Systems,MW,2:30pm,3:45pm,Emily Burchfield,Math & Science Center W502
1438,ENVS,326-1,Climate Change and Society,TuTh,4:00pm,5:15pm,Eri Saikawa,Math & Science Center W502
1439,ENVS,345-1,Conservation Biology,TuTh,10:00am,11:15am,John Wegner,New Psyc Bldg 235 (36 Eagle Ro
1440,ENVS,347-1,Landscapes and Geomorphology,TuTh,11:30am,12:45pm,Michael Page,Math & Science Center W502
1441,ENVS,347L-1,Geomorphology Laboratory,Th,1:00pm,3:45pm,Michael Page,Math & Science Center W502
1442,ENVS,366-1,Population Ecology,MW,1:00pm,2:15pm,Gonzalo Prokopec,Math & Science Center W502
1443,ENVS,370A-1,Community Building and Social Change I  Principles and Perspectives,MW,11:30am,12:45pm,Michael Rich,Tarbutton Hall 218
1444,ENVS,373-1,Marine Ecology,MW,4:00pm,5:15pm,Carolyn Keogh,Math & Science Center W502
1445,ENVS,385-1,Topics Environmental Studies,MW,11:30am,12:45pm,Lynda Bradley,Math & Science Center W501
1446,ENVS,390R-1,Seminar On Environmental Issues,F,10:00am,11:40am,Debjani Sihi,Anthropology Building 303
1451,ENVS,442-1,Ecology of Emory University with Lab,TuTh,1:00pm,2:15pm,John Wegner,Math & Science Center W501
1452,ENVS,442-2,Ecology of Emory University with Lab,Th,2:30pm,5:30pm,John Wegner,Math & Science Center W501
1453,ENVS,485W-1,Special Topics,TuTh,4:00pm,5:15pm,Mitch Murray,Callaway Center S101
1454,ENVS,490-1,ENVS Senior Capstone Portfolio,F,1:00pm,1:50pm,Shaunna Donaher,Emerson Chemistry Bldg. E101
1457,ENVS,526-1,Climate Change and Society,TuTh,4:00pm,5:15pm,Eri Saikawa,Math & Science Center W502
1458,ENVS,545-1,Conservation Biology,TuTh,10:00am,11:15am,John Wegner,New Psyc Bldg 235 (36 Eagle Ro
1459,ENVS,550-1,Cartography  GIS,TuTh,8:30am,11:15am,Julie Clennon,Math & Science Center W502
1460,ENVS,585-1,Special Topics in ENVS,MW,1:00pm,2:15pm,Gonzalo Prokopec,Math & Science Center W502
1462,ENVS,2.20E+00,Mineral Energy and Water Resources with Laboratory,Th,2:30pm,5:15pm,Heather Black,Oxford Science Building 223
1463,ENVS,2.30E+01,Fundamentals of Geology with Laboratory,TuTh,10:00am,11:15am,Melissa Hage,Oxford Science Building 223
1464,ENVS,2.30E+00,Fundamentals of Geology with Laboratory,W,10:00am,12:45pm,Melissa Hage,Oxford Science Building 223
1467,GMB,501-1,Foundations in Genetics and Molecular Biology I,MWF,9:00am,11:00am,Jitendra Thakur,1462 Clifton Rd 109
1471,HPM,500-1,Intro To US Health Care System,F,8:00am,9:50am,Robert Merritt,TBA
1472,HPM,500-2,Intro To US Health Care System,M,5:00pm,6:50pm,Robert Merritt,TBA
1473,HPM,500D-901,Introduction to the US Health Care System,F,4:00pm,7:00pm,Not Listed,Online
1474,HPM,500D-902,Introduction to the US Health Care System,F,4:00pm,7:00pm,Not Listed,Grace Crum Rollins TBA
1475,HPM,501-1,Pub Health  Health Resource Alloc,Th,9:00am,11:50am,Michal,TBA
1476,HPM,502-1,Intro To Health Care Management,Tu,5:00pm,6:50pm,Brooke Tripp,TBA
1477,HPM,510-1,Financ  Manager Acct For Heal Car,W,10:00am,11:20am,Steven Culler,TBA
1478,HPM,521-1,Intro To Health Economics,M,10:00am,11:50am,Victoria Phillips,TBA
1479,HPM,524-1,Leading and Managing Organizations in a New Era,M,10:00am,11:50am,Olivia Jung,Grace Crum Rollins TBA
1480,HPM,525-1,Health Services Data Analytics in the Workplace,WF,1:00pm,2:20pm,Puneet Chehal,TBA
1481,HPM,554-1,Quality Improvement MethHlth Care,Tu,5:00pm,7:50pm,Michael OToole,TBA
1482,HPM,555-1,Health Care Management in the Outpatient Setting,M,1:00pm,2:50pm,Elizabeth Woodcock,TBA
1483,HPM,560-1,CapstoneStrategic Management,M,4:00pm,6:50pm,Jessica Hike,TBA
1484,HPM,565-1,Health Care For The Indigent,M,6:00pm,7:50pm,Lawrence Sanders,TBA
1485,HPM,576-1,Capstone Health Policy Analysis,TuTh,10:00am,11:20am,David Howard,TBA
1486,HPM,577-1,Mental HealthMedical Interface in US,W,1:00pm,2:50pm,Benjamin Druss,TBA
1487,HPM,581-1,Research Seminar I,Tu,10:00am,11:50am,Laurie Gaydos,TBA
1488,HPM,583-1,Research Seminar III  Analysis,W,10:00am,11:50am,Xu Ji,TBA
1489,HPM,585-1,Quantitative Methods Using SAS I,Tu,1:00pm,3:50pm,Peter Joski,Grace Crum Rollins TBA
1490,HPM,587-1,Advanced Research Methods,Tu,11:00am,11:50am,Peter Joski,TBA
1497,CB,533-1,Principles of Cancer Biology I,MTuTh,8:30am,10:30am,Melissa GilbertRoss,1462 Clifton Rd 100A
1498,CB,570R-1,Introductory Graduate Seminar,W,3:30pm,5:30pm,Not Listed,1462 Clifton Rd 100A
1502,CB,790R-1,Advanced Graduate Seminar,M,4:00pm,5:00pm,Not Listed,1462 Clifton Rd 308/TBA
1503,IBS,500R-1,Current Topics In Bioscience,Th,5:30pm,6:30pm,Anita Corbett,1462 Clifton Rd 308
1504,IBS,504-1,Intro Prokaryotic Molecular Genetics,TuTh,10:00am,12:00pm,Not Listed,Rollins Building 3052
1505,IBS,515-1,Current Topics in Molecular Genetics,Tu,3:00pm,5:00pm,Hicham Drissi,1462 Clifton Rd 109
1506,IBS,519-1,Statistical Rigor Reproducibility and Experimental Design for Biomedical Data Analysis,Th,2:00pm,4:00pm,Karen Conneely,Whitehead Auditorium
1507,IBS,522R-1,Hypothesis Design and Scientific Writing,Tu,3:00pm,5:00pm,Candace Fleischer,TBA
1508,IBS,522R-2,Hypothesis Design and Scientific Writing,F,10:00am,11:45am,Adam Gracz,Rollins Building 4052
1509,IBS,523-1,Cancer BIology I,TuTh,8:30am,10:30am,Melissa GilbertRoss,1462 Clifton Rd 109
1510,IBS,530R-1,Frontiers in Neuroscience,F,11:30am,1:30pm,Matt Rowan,Whitehead Auditorium
1511,IBS,531-1,Introduction to Molecular and Systems Pharmacology I,MTuWThF,9:00am,11:00am,Amir Rezvan,TBA
1512,IBS,535-1,Behavioral Neuroendocrinology,Th,1:00pm,3:00pm,Mar Sanchez,TBA
1513,IBS,542-1,Concepts Of Immunology,MWF,12:00pm,1:30pm,Haydn Kissick,1462 Clifton Rd 100C
1514,IBS,546R-1,Presenting Genetics,Tu,12:00pm,1:00pm,Guy Benian,Whitehead Auditorium
1515,IBS,560-1,Model Genetic Systems,Th,2:30pm,5:00pm,Daniel Reines,TBA
1516,IBS,590-1,Becoming a Successful Scientist,MW,10:00am,11:15am,Christopher LaRock,Rollins Building 3052
1517,IBS,595-1,Ecology,TuTh,10:00am,11:15am,David Civitello,1462 Clifton Rd 113
1518,IBS,690-1,Laboratory Animal Pathology and Problembased Learning,Th,4:00pm,4:50pm,Melissa Roy,TBA
1519,IBS,741-1,Computational Systems Biology Modeling Biological Responses,Th,1:00pm,2:50pm,Qiang Zhang,Claudia Nance Rollins 1055
1520,IBS,746-1,Graduate Human Genetics,TuTh,9:45am,11:45am,Judith FridovichKeil,TBA
1521,IBS,761-1,Cancer Pharmacology,TuTh,9:00am,11:00am,Sarwish Rafiq,1462 Clifton Rd 123
1522,REES,375-1,Special Topics,TuThF,10:00am,10:50am,Matthew Payne,Atwood Chemistry Bldg. 240
1523,REES,423W-1,Islam in Russia,Th,1:00pm,3:45pm,Matthew Payne,Bowden Hall 323
1524,OAM,330-1126,Organization  Management,TuTh,11:30am,12:45pm,Melissa Williams,Goizueta Business School 208
1525,OAM,330-1127,Organization  Management,MW,11:30am,12:45pm,Jake Jo,Goizueta Business School 208
1526,OAM,330-1128,Organization  Management,MW,4:00pm,5:15pm,Jake Jo,Goizueta Foundation Ctr W330
1527,OAM,330-1136,Organization  Management,MW,8:30am,9:45am,Daphne Schechter,Goizueta Business School 208
1528,OAM,330-1426,Organization  Management,TuTh,11:30am,12:45pm,Melissa Williams,Goizueta Business School 208
1529,OAM,330-1427,Organization  Management,MW,11:30am,12:45pm,Jake Jo,Goizueta Business School 208
1530,OAM,330-1428,Organization  Management,MW,4:00pm,5:15pm,Jake Jo,Goizueta Foundation Ctr W330
1531,OAM,330-1436,Organization  Management,MW,8:30am,9:45am,Daphne Schechter,Goizueta Business School 208
1532,OAM,331-1129,Strategic Management,MW,8:30am,9:45am,John Kim,Goizueta Business School 304
1533,OAM,331-1130,Strategic Management,MW,10:00am,11:15am,John Kim,Goizueta Business School 304
1534,OAM,331-1131,Strategic Management,MW,11:30am,12:45pm,John Kim,Goizueta Business School 304
1535,OAM,331-1132,Strategic Management,TuTh,8:30am,9:45am,John Kim,Goizueta Business School 234
1536,OAM,331-1429,Strategic Management,MW,8:30am,9:45am,John Kim,Goizueta Business School 304
1537,OAM,331-1430,Strategic Management,MW,10:00am,11:15am,John Kim,Goizueta Business School 304
1538,OAM,331-1431,Strategic Management,MW,11:30am,12:45pm,John Kim,Goizueta Business School 304
1539,OAM,331-1432,Strategic Management,TuTh,8:30am,9:45am,John Kim,Goizueta Business School 234
1540,OAM,332-1101,Business and Society,TuTh,11:30am,12:45pm,Wesley Longhofer,Goizueta Business School 301
1541,OAM,332-1102,Business and Society,TuTh,1:00pm,2:15pm,Wesley Longhofer,Goizueta Business School 301
1542,OAM,385-1162,Entrepreneurial Practicum,Th,6:30pm,9:30pm,Charles Goetz,Goizueta Business School 334
1543,OAM,432-1101,Negotiations,TuTh,10:00am,11:15am,Catarina Fernandes,Goizueta Business School 334
1544,OAM,432-1102,Negotiations,TuTh,11:30am,12:45pm,Catarina Fernandes,Goizueta Business School 130
1545,OAM,433-1101,Leading and Managing Change,TuTh,11:30am,12:45pm,Richard Berlin,Goizueta Business School 231
1546,OAM,436-1101,Entrepreneurship,MW,11:30am,12:45pm,Andrea Hershatter,Goizueta Business School 338
1547,OAM,436-1102,Entrepreneurship,MW,2:30pm,3:45pm,Andrea Hershatter,Goizueta Business School 338
1548,OAM,439-1163,Business Ethics,MW,11:30am,12:45pm,Ani Satz,Goizueta Business School 234
1549,OAM,464-1164,Future of Specialty Coffee,MW,8:30am,9:45am,Peter Roberts,Goizueta Business School 231
1550,OAM,464-1464,Future of Specialty Coffee,MW,8:30am,9:45am,Peter Roberts,Goizueta Business School 231
1551,OAM,471-1165,Applied Entrepreneurship,Tu,6:30pm,9:30pm,Charles Goetz,Goizueta Business School 130
1553,OAM,497-1133,Directed Study,TuTh,10:00am,11:15am,John Kim,Goizueta Business School 234
1554,OAM,499R-1166,Special Topics,TuTh,10:00am,11:15am,Melissa Williams,Goizueta Business School 208
1555,OAM,499R-1466,Special Topics,TuTh,10:00am,11:15am,Melissa Williams,Goizueta Business School 208
1556,OAM,506-3233,StrategyOrg Hlth Care Sector,TuTh,10:00am,11:15am,John Kim,Goizueta Business School 234
1559,OAM,520-3201,Coaching and Team Performance,W,4:30pm,5:20pm,Richard Berlin,Goizueta Business School 130
1565,OAM,536-2170,Social Impact Management,W,6:30pm,9:30pm,Brian Goebel,Goizueta Business School 204
1566,OAM,536-3270,Social Impact Management,W,6:30pm,9:30pm,Brian Goebel,Goizueta Business School 204
1567,OAM,585-2162,Entrepreneurial Practicum,Th,6:30pm,9:30pm,Charles Goetz,Goizueta Business School 334
1568,OAM,585-3262,Entrepreneurial Practicum,Th,6:30pm,9:30pm,Charles Goetz,Goizueta Business School 334
1569,OAM,632-2171,Negotiations,Th,6:30pm,9:30pm,Michael Sacks,Goizueta Business School 201
1570,OAM,632-3201,Negotiations,TuTh,1:00pm,2:15pm,Catarina Fernandes,Goizueta Business School 130
1571,OAM,632-3202,Negotiations,TuTh,11:30am,12:45pm,Michael Sacks,Goizueta Business School 334
1572,OAM,632-3271,Negotiations,Th,6:30pm,9:30pm,Michael Sacks,Goizueta Business School 201
1573,OAM,633-3201,Leading and Managing Change,TuTh,10:00am,11:15am,Richard Berlin,Goizueta Business School 231
1579,OAM,635-3201,Multinational Firms  Strategy,MW,11:30am,12:45pm,Tommy Thomas,Goizueta Business School 201
1580,OAM,636-3201,Entrepreneurship,TuTh,2:30pm,3:45pm,Charles Goetz,Goizueta Business School 208
1581,OAM,637-3201,Innovation Strategy,TuTh,11:30am,12:45pm,Renee Dye,Goizueta Business School 204
1582,OAM,639-3263,Business Ethics,MW,11:30am,12:45pm,Ani Satz,Goizueta Business School 234
1583,OAM,661-2165,Applied Entrepreneurship,Tu,6:30pm,9:30pm,Charles Goetz,Goizueta Business School 130
1584,OAM,661-3265,Applied Entrepreneurship,Tu,6:30pm,9:30pm,Charles Goetz,Goizueta Business School 130
1585,KRN,101-1,Elementary Korean I,MW,10:00am,11:15am,Myoung Pang,Online/MODERN LANGUAGE_330
1586,KRN,101-2,Elementary Korean I,MW,11:30am,12:45pm,Myoung Pang,Online/MODERN LANGUAGE_330
1587,KRN,101-3,Elementary Korean I,TuTh,2:30pm,3:45pm,Jeehwan Lee,Online/MODERN LANGUAGE_127
1588,KRN,101-4,Elementary Korean I,TuTh,4:00pm,5:15pm,Jeehwan Lee,Online/MODERN LANGUAGE_127
1589,KRN,101-5,Elementary Korean I,TuTh,10:00am,10:50am,Bumyong Choi,Candler Library 123
1590,KRN,101-6,Elementary Korean I,TuTh,11:30am,12:20pm,Bumyong Choi,Candler Library 123
1591,KRN,101-7,Elementary Korean I,TuTh,1:00pm,1:50pm,Bumyong Choi,Candler Library 123
1592,KRN,101-8,Elementary Korean I,MW,8:30am,9:20am,Bumyong Choi,Online
1593,KRN,102-1,Elementary Korean II,MW,4:00pm,5:15pm,Bomi Lee,Online/MODERN LANGUAGE_201
1594,KRN,201-1,Intermediate Korean I,MW,2:30pm,3:45pm,Bomi Lee,Online/MODERN LANGUAGE_201
1595,KRN,201-2,Intermediate Korean I,TuTh,11:30am,12:45pm,Jeehwan Lee,Online/MODERN LANGUAGE_201
1596,KRN,260-1,East Asia 1500 to Present,MW,1:00pm,2:15pm,Hwisang Cho,White Hall 112
1597,KRN,301-1,Advanced Korean I,MW,11:30am,12:45pm,Sorin Huh,Woodruff Library 214
1598,KRN,301-2,Advanced Korean I,MW,1:00pm,2:15pm,Sorin Huh,Candler Library 124
1600,KRN,357-1,Topics in Korean Cinema,Tu,6:00pm,8:45pm,Jenny Medina,MODERN LANGUAGE_330
1601,KRN,383-1,Modern Korean Literature in Translation,TuTh,10:00am,11:15am,Jenny Medina,MODERN LANGUAGE_302
1602,KRN,401-1,High Advanced Korean I,MW,2:30pm,3:45pm,Myoung Pang,Woodruff Library 773
1603,CHEM,150L-1,Structure and Properties Lab,M,10:00am,1:20pm,Michael McCormick,Atwood Chemistry Bldg. 260/TBA
1604,CHEM,150-2,Structure and Properties,TuTh,10:00am,11:15am,Richard Himes,Atwood Chemistry Bldg. 260
1605,CHEM,150L-2,Structure and Properties Lab,M,1:00pm,4:20pm,Michael McCormick,TBA/Atwood Chemistry Bldg. 260
1606,CHEM,150-3,Structure and Properties,MW,11:30am,12:45pm,Not Listed,Atwood Chemistry Bldg. 260
